row_id,provider,method,path,operationId,truth,confidence,predicted,step,rule,source,matched,verdict
e1199,xero,GET,/Contacts/{ContactNumber},getContactByContactNumber,r,high,r,1,method,floor,,exact
e1200,xero,GET,/Contacts/{ContactID},getContact,r,high,r,1,method,floor,,exact
e1201,xero,POST,/Contacts/{ContactID},updateContact,w,high,w,2,modify-verb,list,update,exact
e1202,xero,GET,/Contacts/{ContactID}/Attachments,getContactAttachments,r,high,r,1,method,floor,,exact
e1203,xero,GET,/Contacts/{ContactID}/Attachments/{AttachmentID},getContactAttachmentById,r,high,r,1,method,floor,,exact
e1204,xero,GET,/Contacts/{ContactID}/Attachments/{FileName},getContactAttachmentByFileName,r,high,r,1,method,floor,,exact
e1205,xero,PUT,/Contacts/{ContactID}/Attachments/{FileName},createContactAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1206,xero,POST,/Contacts/{ContactID}/Attachments/{FileName},updateContactAttachmentByFileName,w,low,w,2,modify-verb,list,update,exact
e1207,xero,GET,/Contacts/{ContactID}/CISSettings,getContactCISSettings,r,high,r,1,method,floor,,exact
e1208,xero,GET,/Contacts/{ContactID}/History,getContactHistory,r,high,r,1,method,floor,,exact
e1209,xero,PUT,/Contacts/{ContactID}/History,createContactHistory,x,high,w,2,method-floor,floor,,leak
e1210,xero,GET,/ContactGroups,getContactGroups,r,high,r,1,method,floor,,exact
e1211,xero,PUT,/ContactGroups,createContactGroup,x,low,w,2,method-floor,floor,,leak
e1212,xero,GET,/ContactGroups/{ContactGroupID},getContactGroup,r,high,r,1,method,floor,,exact
e1213,xero,POST,/ContactGroups/{ContactGroupID},updateContactGroup,w,high,w,2,modify-verb,list,update,exact
e1214,xero,PUT,/ContactGroups/{ContactGroupID}/Contacts,createContactGroupContacts,x,low,w,2,method-floor,floor,,leak
e1215,xero,DELETE,/ContactGroups/{ContactGroupID}/Contacts,deleteContactGroupContacts,x,low,w,2,method-floor,floor,,leak
e1216,xero,DELETE,/ContactGroups/{ContactGroupID}/Contacts/{ContactID},deleteContactGroupContact,x,low,w,2,method-floor,floor,,leak
e1217,xero,GET,/CreditNotes,getCreditNotes,r,high,r,1,method,floor,,exact
e1218,xero,PUT,/CreditNotes,createCreditNotes,x,high,w,2,method-floor,floor,,leak
e1219,xero,POST,/CreditNotes,updateOrCreateCreditNotes,x,high,w,2,modify-verb,list,update,leak
e1220,xero,GET,/CreditNotes/{CreditNoteID},getCreditNote,r,high,r,1,method,floor,,exact
e1221,xero,POST,/CreditNotes/{CreditNoteID},updateCreditNote,w,high,w,2,modify-verb,list,update,exact
e1222,xero,GET,/CreditNotes/{CreditNoteID}/Attachments,getCreditNoteAttachments,r,high,r,1,method,floor,,exact
e1223,xero,GET,/CreditNotes/{CreditNoteID}/Attachments/{AttachmentID},getCreditNoteAttachmentById,r,high,r,1,method,floor,,exact
e1224,xero,GET,/CreditNotes/{CreditNoteID}/Attachments/{FileName},getCreditNoteAttachmentByFileName,r,high,r,1,method,floor,,exact
e1225,xero,PUT,/CreditNotes/{CreditNoteID}/Attachments/{FileName},createCreditNoteAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1226,xero,POST,/CreditNotes/{CreditNoteID}/Attachments/{FileName},updateCreditNoteAttachmentByFileName,w,low,w,2,modify-verb,list,update,exact
e1227,xero,GET,/CreditNotes/{CreditNoteID}/pdf,getCreditNoteAsPdf,r,high,r,1,method,floor,,exact
e1228,xero,PUT,/CreditNotes/{CreditNoteID}/Allocations,createCreditNoteAllocation,x,low,w,2,method-floor,floor,,leak
e1229,xero,DELETE,/CreditNotes/{CreditNoteID}/Allocations/{AllocationID},deleteCreditNoteAllocations,w,high,w,2,method-floor,floor,,exact
e1230,xero,GET,/CreditNotes/{CreditNoteID}/History,getCreditNoteHistory,r,high,r,1,method,floor,,exact
e1231,xero,PUT,/CreditNotes/{CreditNoteID}/History,createCreditNoteHistory,x,low,w,2,method-floor,floor,,leak
e1232,xero,GET,/Currencies,getCurrencies,r,high,r,1,method,floor,,exact
e1233,xero,PUT,/Currencies,createCurrency,w,low,w,2,method-floor,floor,,exact
e1234,xero,GET,/ExpenseClaims,getExpenseClaims,r,high,r,1,method,floor,,exact
e1235,xero,PUT,/ExpenseClaims,createExpenseClaims,x,high,w,2,method-floor,floor,,leak
e1236,xero,GET,/ExpenseClaims/{ExpenseClaimID},getExpenseClaim,r,high,r,1,method,floor,,exact
e1237,xero,POST,/ExpenseClaims/{ExpenseClaimID},updateExpenseClaim,w,high,w,2,modify-verb,list,update,exact
e1238,xero,GET,/ExpenseClaims/{ExpenseClaimID}/History,getExpenseClaimHistory,r,high,r,1,method,floor,,exact
e1239,xero,PUT,/ExpenseClaims/{ExpenseClaimID}/History,createExpenseClaimHistory,x,low,w,2,method-floor,floor,,leak
e1240,xero,GET,/Invoices,getInvoices,r,high,r,1,method,floor,,exact
e1241,xero,PUT,/Invoices,createInvoices,x,high,w,2,method-floor,floor,,leak
e1242,xero,POST,/Invoices,updateOrCreateInvoices,x,low,w,2,modify-verb,list,update,leak
e1243,xero,GET,/Invoices/{InvoiceID},getInvoice,r,high,r,1,method,floor,,exact
e1244,xero,POST,/Invoices/{InvoiceID},updateInvoice,w,high,w,2,modify-verb,list,update,exact
e1245,xero,GET,/Invoices/{InvoiceID}/pdf,getInvoiceAsPdf,r,high,r,1,method,floor,,exact
e1246,xero,GET,/Invoices/{InvoiceID}/Attachments,getInvoiceAttachments,r,high,r,1,method,floor,,exact
e1247,xero,GET,/Invoices/{InvoiceID}/Attachments/{AttachmentID},getInvoiceAttachmentById,r,high,r,1,method,floor,,exact
e1248,xero,GET,/Invoices/{InvoiceID}/Attachments/{FileName},getInvoiceAttachmentByFileName,r,high,r,1,method,floor,,exact
e1249,xero,PUT,/Invoices/{InvoiceID}/Attachments/{FileName},createInvoiceAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1250,xero,POST,/Invoices/{InvoiceID}/Attachments/{FileName},updateInvoiceAttachmentByFileName,w,high,w,2,modify-verb,list,update,exact
e1251,xero,GET,/Invoices/{InvoiceID}/OnlineInvoice,getOnlineInvoice,r,high,r,1,method,floor,,exact
e1252,xero,POST,/Invoices/{InvoiceID}/Email,emailInvoice,x,high,x,3,floor-post,floor,,exact
e1253,xero,GET,/Invoices/{InvoiceID}/History,getInvoiceHistory,r,high,r,1,method,floor,,exact
e1254,xero,PUT,/Invoices/{InvoiceID}/History,createInvoiceHistory,x,low,w,2,method-floor,floor,,leak
e1255,xero,GET,/InvoiceReminders/Settings,getInvoiceReminders,r,high,r,1,method,floor,,exact
e1256,xero,GET,/Items,getItems,r,high,r,1,method,floor,,exact
e1257,xero,PUT,/Items,createItems,x,low,w,2,method-floor,floor,,leak
e1258,xero,POST,/Items,updateOrCreateItems,x,high,w,2,modify-verb,list,update,leak
e1259,xero,GET,/Items/{ItemID},getItem,r,high,r,1,method,floor,,exact
e1260,xero,POST,/Items/{ItemID},updateItem,w,high,w,2,modify-verb,list,update,exact
e1261,xero,DELETE,/Items/{ItemID},deleteItem,w,high,w,2,method-floor,floor,,exact
e1262,xero,GET,/Items/{ItemID}/History,getItemHistory,r,high,r,1,method,floor,,exact
e1263,xero,PUT,/Items/{ItemID}/History,createItemHistory,x,high,w,2,method-floor,floor,,leak
e1264,xero,GET,/Journals,getJournals,r,high,r,1,method,floor,,exact
e1265,xero,GET,/Journals/{JournalID},getJournal,r,high,r,1,method,floor,,exact
e1266,xero,GET,/Journals/{JournalNumber},getJournalByNumber,r,high,r,1,method,floor,,exact
e1267,xero,GET,/LinkedTransactions,getLinkedTransactions,r,high,r,1,method,floor,,exact
e1268,xero,PUT,/LinkedTransactions,createLinkedTransaction,x,low,w,2,method-floor,floor,,leak
e1269,xero,GET,/LinkedTransactions/{LinkedTransactionID},getLinkedTransaction,r,high,r,1,method,floor,,exact
e1270,xero,POST,/LinkedTransactions/{LinkedTransactionID},updateLinkedTransaction,w,high,w,2,modify-verb,list,update,exact
e1271,xero,DELETE,/LinkedTransactions/{LinkedTransactionID},deleteLinkedTransaction,w,high,w,2,method-floor,floor,,exact
e1272,xero,GET,/ManualJournals,getManualJournals,r,high,r,1,method,floor,,exact
e1273,xero,PUT,/ManualJournals,createManualJournals,x,low,w,2,method-floor,floor,,leak
e1274,xero,POST,/ManualJournals,updateOrCreateManualJournals,x,low,w,2,modify-verb,list,update,leak
e1275,xero,GET,/ManualJournals/{ManualJournalID},getManualJournal,r,high,r,1,method,floor,,exact
e1276,xero,POST,/ManualJournals/{ManualJournalID},updateManualJournal,w,high,w,2,modify-verb,list,update,exact
e1277,xero,GET,/ManualJournals/{ManualJournalID}/Attachments,getManualJournalAttachments,r,high,r,1,method,floor,,exact
e1278,xero,GET,/ManualJournals/{ManualJournalID}/Attachments/{AttachmentID},getManualJournalAttachmentById,r,high,r,1,method,floor,,exact
e1279,xero,GET,/ManualJournals/{ManualJournalID}/Attachments/{FileName},getManualJournalAttachmentByFileName,r,high,r,1,method,floor,,exact
e1280,xero,PUT,/ManualJournals/{ManualJournalID}/Attachments/{FileName},createManualJournalAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1281,xero,POST,/ManualJournals/{ManualJournalID}/Attachments/{FileName},updateManualJournalAttachmentByFileName,w,high,w,2,modify-verb,list,update,exact
e1282,xero,GET,/ManualJournals/{ManualJournalID}/History,getManualJournalsHistory,r,high,r,1,method,floor,,exact
e1283,xero,PUT,/ManualJournals/{ManualJournalID}/History,createManualJournalHistoryRecord,x,low,w,2,method-floor,floor,,leak
e1284,xero,GET,/Organisation,getOrganisations,r,high,r,1,method,floor,,exact
e1285,xero,GET,/Organisation/Actions,getOrganisationActions,r,high,r,1,method,floor,,exact
e1286,xero,GET,/Organisation/{OrganisationID}/CISSettings,getOrganisationCISSettings,r,high,r,1,method,floor,,exact
e1287,xero,GET,/Overpayments,getOverpayments,r,high,r,1,method,floor,,exact
e1288,xero,GET,/Overpayments/{OverpaymentID},getOverpayment,r,high,r,1,method,floor,,exact
e1289,xero,PUT,/Overpayments/{OverpaymentID}/Allocations,createOverpaymentAllocations,x,low,w,2,method-floor,floor,,leak
e1290,xero,DELETE,/Overpayments/{OverpaymentID}/Allocations/{AllocationID},deleteOverpaymentAllocations,w,high,w,2,method-floor,floor,,exact
e1291,xero,GET,/Overpayments/{OverpaymentID}/History,getOverpaymentHistory,r,high,r,1,method,floor,,exact
e1292,xero,PUT,/Overpayments/{OverpaymentID}/History,createOverpaymentHistory,x,low,w,2,method-floor,floor,,leak
e1293,xero,GET,/Payments,getPayments,r,high,r,1,method,floor,,exact
e1294,xero,PUT,/Payments,createPayments,x,high,w,2,method-floor,floor,,leak
e1295,xero,POST,/Payments,createPayment,x,high,x,3,floor-post,floor,,exact
e1296,xero,GET,/Payments/{PaymentID},getPayment,r,high,r,1,method,floor,,exact
e1297,xero,POST,/Payments/{PaymentID},deletePayment,w,high,w,2,modify-verb-summary,list,update,exact
e1298,xero,GET,/Payments/{PaymentID}/History,getPaymentHistory,r,high,r,1,method,floor,,exact
e1299,xero,PUT,/Payments/{PaymentID}/History,createPaymentHistory,x,low,w,2,method-floor,floor,,leak
e1300,xero,GET,/PaymentServices,getPaymentServices,r,high,r,1,method,floor,,exact
e1301,xero,PUT,/PaymentServices,createPaymentService,x,low,w,2,method-floor,floor,,leak
e1302,xero,GET,/Prepayments,getPrepayments,r,high,r,1,method,floor,,exact
e1303,xero,GET,/Prepayments/{PrepaymentID},getPrepayment,r,high,r,1,method,floor,,exact
e1304,xero,PUT,/Prepayments/{PrepaymentID}/Allocations,createPrepaymentAllocations,x,low,w,2,method-floor,floor,,leak
e1305,xero,DELETE,/Prepayments/{PrepaymentID}/Allocations/{AllocationID},deletePrepaymentAllocations,w,high,w,2,method-floor,floor,,exact
e1306,xero,GET,/Prepayments/{PrepaymentID}/History,getPrepaymentHistory,r,high,r,1,method,floor,,exact
e1307,xero,PUT,/Prepayments/{PrepaymentID}/History,createPrepaymentHistory,x,low,w,2,method-floor,floor,,leak
e1308,xero,GET,/PurchaseOrders,getPurchaseOrders,r,high,r,1,method,floor,,exact
e1309,xero,PUT,/PurchaseOrders,createPurchaseOrders,x,low,w,2,method-floor,floor,,leak
e1310,xero,POST,/PurchaseOrders,updateOrCreatePurchaseOrders,x,high,w,2,modify-verb,list,update,leak
e1311,xero,GET,/PurchaseOrders/{PurchaseOrderID}/pdf,getPurchaseOrderAsPdf,r,high,r,1,method,floor,,exact
e1312,xero,GET,/PurchaseOrders/{PurchaseOrderID},getPurchaseOrder,r,high,r,1,method,floor,,exact
e1313,xero,POST,/PurchaseOrders/{PurchaseOrderID},updatePurchaseOrder,w,high,w,2,modify-verb,list,update,exact
e1314,xero,GET,/PurchaseOrders/{PurchaseOrderNumber},getPurchaseOrderByNumber,r,high,r,1,method,floor,,exact
e1315,xero,GET,/PurchaseOrders/{PurchaseOrderID}/History,getPurchaseOrderHistory,r,high,r,1,method,floor,,exact
e1316,xero,PUT,/PurchaseOrders/{PurchaseOrderID}/History,createPurchaseOrderHistory,x,low,w,2,method-floor,floor,,leak
e1317,xero,GET,/PurchaseOrders/{PurchaseOrderID}/Attachments,getPurchaseOrderAttachments,r,high,r,1,method,floor,,exact
e1318,xero,GET,/PurchaseOrders/{PurchaseOrderID}/Attachments/{AttachmentID},getPurchaseOrderAttachmentById,r,high,r,1,method,floor,,exact
e1319,xero,GET,/PurchaseOrders/{PurchaseOrderID}/Attachments/{FileName},getPurchaseOrderAttachmentByFileName,r,high,r,1,method,floor,,exact
e1320,xero,PUT,/PurchaseOrders/{PurchaseOrderID}/Attachments/{FileName},createPurchaseOrderAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1321,xero,POST,/PurchaseOrders/{PurchaseOrderID}/Attachments/{FileName},updatePurchaseOrderAttachmentByFileName,w,high,w,2,modify-verb,list,update,exact
e1322,xero,GET,/Quotes,getQuotes,r,high,r,1,method,floor,,exact
e1323,xero,PUT,/Quotes,createQuotes,x,low,w,2,method-floor,floor,,leak
e1324,xero,POST,/Quotes,updateOrCreateQuotes,x,low,w,2,modify-verb,list,update,leak
e1325,xero,GET,/Quotes/{QuoteID},getQuote,r,high,r,1,method,floor,,exact
e1326,xero,POST,/Quotes/{QuoteID},updateQuote,w,high,w,2,modify-verb,list,update,exact
e1327,xero,GET,/Quotes/{QuoteID}/History,getQuoteHistory,r,high,r,1,method,floor,,exact
e1328,xero,PUT,/Quotes/{QuoteID}/History,createQuoteHistory,x,low,w,2,method-floor,floor,,leak
e1329,xero,GET,/Quotes/{QuoteID}/pdf,getQuoteAsPdf,r,high,r,1,method,floor,,exact
e1330,xero,GET,/Quotes/{QuoteID}/Attachments,getQuoteAttachments,r,high,r,1,method,floor,,exact
e1331,xero,GET,/Quotes/{QuoteID}/Attachments/{AttachmentID},getQuoteAttachmentById,r,high,r,1,method,floor,,exact
e1332,xero,GET,/Quotes/{QuoteID}/Attachments/{FileName},getQuoteAttachmentByFileName,r,high,r,1,method,floor,,exact
e1333,xero,PUT,/Quotes/{QuoteID}/Attachments/{FileName},createQuoteAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1334,xero,POST,/Quotes/{QuoteID}/Attachments/{FileName},updateQuoteAttachmentByFileName,w,high,w,2,modify-verb,list,update,exact
e1335,xero,GET,/Receipts,getReceipts,r,high,r,1,method,floor,,exact
e1336,xero,PUT,/Receipts,createReceipt,x,low,w,2,method-floor,floor,,leak
e1337,xero,GET,/Receipts/{ReceiptID},getReceipt,r,high,r,1,method,floor,,exact
e1338,xero,POST,/Receipts/{ReceiptID},updateReceipt,w,high,w,2,modify-verb,list,update,exact
e1339,xero,GET,/Receipts/{ReceiptID}/Attachments,getReceiptAttachments,r,high,r,1,method,floor,,exact
e1340,xero,GET,/Receipts/{ReceiptID}/Attachments/{AttachmentID},getReceiptAttachmentById,r,high,r,1,method,floor,,exact
e1341,xero,GET,/Receipts/{ReceiptID}/Attachments/{FileName},getReceiptAttachmentByFileName,r,high,r,1,method,floor,,exact
e1342,xero,PUT,/Receipts/{ReceiptID}/Attachments/{FileName},createReceiptAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1343,xero,POST,/Receipts/{ReceiptID}/Attachments/{FileName},updateReceiptAttachmentByFileName,w,low,w,2,modify-verb,list,update,exact
e1344,xero,GET,/Receipts/{ReceiptID}/History,getReceiptHistory,r,high,r,1,method,floor,,exact
e1345,xero,PUT,/Receipts/{ReceiptID}/History,createReceiptHistory,x,low,w,2,method-floor,floor,,leak
e1346,xero,GET,/RepeatingInvoices,getRepeatingInvoices,r,high,r,1,method,floor,,exact
e1347,xero,PUT,/RepeatingInvoices,createRepeatingInvoices,x,low,w,2,method-floor,floor,,leak
e1348,xero,POST,/RepeatingInvoices,updateOrCreateRepeatingInvoices,x,high,w,2,modify-verb,list,update,leak
e1349,xero,GET,/RepeatingInvoices/{RepeatingInvoiceID},getRepeatingInvoice,r,high,r,1,method,floor,,exact
e1350,xero,POST,/RepeatingInvoices/{RepeatingInvoiceID},updateRepeatingInvoice,w,low,w,2,modify-verb,list,update,exact
e1351,xero,GET,/RepeatingInvoices/{RepeatingInvoiceID}/Attachments,getRepeatingInvoiceAttachments,r,high,r,1,method,floor,,exact
e1352,xero,GET,/RepeatingInvoices/{RepeatingInvoiceID}/Attachments/{AttachmentID},getRepeatingInvoiceAttachmentById,r,high,r,1,method,floor,,exact
e1353,xero,GET,/RepeatingInvoices/{RepeatingInvoiceID}/Attachments/{FileName},getRepeatingInvoiceAttachmentByFileName,r,high,r,1,method,floor,,exact
e1354,xero,PUT,/RepeatingInvoices/{RepeatingInvoiceID}/Attachments/{FileName},createRepeatingInvoiceAttachmentByFileName,x,low,w,2,method-floor,floor,,leak
e1355,xero,POST,/RepeatingInvoices/{RepeatingInvoiceID}/Attachments/{FileName},updateRepeatingInvoiceAttachmentByFileName,w,high,w,2,modify-verb,list,update,exact
e1356,xero,GET,/RepeatingInvoices/{RepeatingInvoiceID}/History,getRepeatingInvoiceHistory,r,high,r,1,method,floor,,exact
e1357,xero,PUT,/RepeatingInvoices/{RepeatingInvoiceID}/History,createRepeatingInvoiceHistory,x,low,w,2,method-floor,floor,,leak
e1358,xero,GET,/Reports/TenNinetyNine,getReportTenNinetyNine,r,high,r,1,method,floor,,exact
e1359,xero,GET,/Reports/AgedPayablesByContact,getReportAgedPayablesByContact,r,high,r,1,method,floor,,exact
e1360,xero,GET,/Reports/AgedReceivablesByContact,getReportAgedReceivablesByContact,r,high,r,1,method,floor,,exact
e1361,xero,GET,/Reports/BalanceSheet,getReportBalanceSheet,r,high,r,1,method,floor,,exact
e1362,xero,GET,/Reports/BankSummary,getReportBankSummary,r,high,r,1,method,floor,,exact
e1363,xero,GET,/Reports/{ReportID},getReportFromId,r,high,r,1,method,floor,,exact
e1364,xero,GET,/Reports/BudgetSummary,getReportBudgetSummary,r,high,r,1,method,floor,,exact
e1365,xero,GET,/Reports/ExecutiveSummary,getReportExecutiveSummary,r,high,r,1,method,floor,,exact
e1366,xero,GET,/Reports,getReportsList,r,high,r,1,method,floor,,exact
e1367,xero,GET,/Reports/ProfitAndLoss,getReportProfitAndLoss,r,high,r,1,method,floor,,exact
e1368,xero,GET,/Reports/TrialBalance,getReportTrialBalance,r,high,r,1,method,floor,,exact
e1369,xero,POST,/Setup,postSetup,w,low,x,3,floor-post,floor,,over-tight
e1370,xero,GET,/TaxRates,getTaxRates,r,high,r,1,method,floor,,exact
e1371,xero,PUT,/TaxRates,createTaxRates,x,low,w,2,method-floor,floor,,leak
e1372,xero,POST,/TaxRates,updateTaxRate,w,low,w,2,modify-verb,list,update,exact
e1373,xero,GET,/TaxRates/{TaxType},getTaxRateByTaxType,r,high,r,1,method,floor,,exact
e1374,xero,GET,/TrackingCategories,getTrackingCategories,r,high,r,1,method,floor,,exact
e1375,xero,PUT,/TrackingCategories,createTrackingCategory,x,low,w,2,method-floor,floor,,leak
e1376,xero,GET,/TrackingCategories/{TrackingCategoryID},getTrackingCategory,r,high,r,1,method,floor,,exact
e1377,xero,POST,/TrackingCategories/{TrackingCategoryID},updateTrackingCategory,w,high,w,2,modify-verb,list,update,exact
e1378,xero,DELETE,/TrackingCategories/{TrackingCategoryID},deleteTrackingCategory,w,high,w,2,method-floor,floor,,exact
e1379,xero,PUT,/TrackingCategories/{TrackingCategoryID}/Options,createTrackingOptions,x,low,w,2,method-floor,floor,,leak
e1380,xero,POST,/TrackingCategories/{TrackingCategoryID}/Options/{TrackingOptionID},updateTrackingOptions,w,high,w,2,modify-verb,list,update,exact
e1381,xero,DELETE,/TrackingCategories/{TrackingCategoryID}/Options/{TrackingOptionID},deleteTrackingOptions,w,high,w,2,method-floor,floor,,exact
e1382,xero,GET,/Users,getUsers,r,high,r,1,method,floor,,exact
e1383,xero,GET,/Users/{UserID},getUser,r,high,r,1,method,floor,,exact
