set,repo,path,method,operationId,gt_class,callbacks_present,desc_mentions_callback,description,doc_has_webhooks,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,doc_top_level_security,has200,has201,has202,has204,has_description,has_operationId,has_summary,idempotency_header_param,party_id_param,requestBody_media_type,requestBody_party_money,requestBody_present,requestBody_props,resolved,resource_schema_found,resource_schema_from,resource_schema_party_field,resource_schema_props,security_present,security_scheme_count,security_scopes,status_codes,summary,x_extension_keys
holdout2,box,/metadata_templates/{scope}/{template_key}/schema,PUT,put_metadata_templates_id_id_schema,w,false,false,"Updates a metadata template. The metadata template can only be updated if the template already exists. The update is applied atomically. If any errors occur during the application of the operations, the metadata template will not be changed.",false,true,false,true,true,false,false,false,true,true,true,false,false,application/json-patch+json,false,true,,true,true,/metadata_templates/{scope}/{template_key}/schema,false,id|type|scope|templateKey|displayName|hidden|fields|copyInstanceOnItemCopy,false,0,,200|400|403|404|default,Update metadata template,x-box-tag
holdout2,box,/oauth2/token,POST,post_oauth2_token,x,false,false,Request an Access Token using either a client-side obtained OAuth 2.0 authorization code or a server-side JWT assertion. An Access Token is a string that enables Box to verify that a request belongs to an authorized session. In the normal order of operations you will begin by requesting authentication from the [authorize](https://developer.box.com/reference/get-authorize) endpoint and Box will send you an authorization code. You will then send this code to this endpoint to exchange it for an Access Token. The returned Access Token can then be used to to make Box API calls.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/x-www-form-urlencoded,true,true,grant_type|client_id|client_secret|code|refresh_token|assertion|subject_token|subject_token_type|actor_token|actor_token_type|scope|resource|box_subject_type|box_subject_id|box_shared_link,true,false,,false,,false,0,,200|400|default,Request access token,x-box-tag
holdout2,box,/retention_policies,GET,get_retention_policies,r,false,false,Retrieves all of the retention policies for an enterprise.,false,true,false,true,true,false,false,false,true,true,true,false,true,,false,false,,true,true,/retention_policies,false,entries|limit|next_marker,false,0,,200|400|404|default,List retention policies,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/retention_policies/{retention_policy_id},GET,get_retention_policies_id,r,false,false,Retrieves a retention policy.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/retention_policies/{retention_policy_id},true,policy_name|retention_length|disposition_action|max_extension_length|description|policy_type|retention_type|status|created_by|created_at|modified_at|can_owner_extend_retention|are_owners_notified|custom_notification_recipients|assignment_counts,false,0,,200|default,Get retention policy,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/retention_policy_assignments,POST,post_retention_policy_assignments,x,false,false,Assigns a retention policy to an item.,false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,true,true,policy_id|assign_to|filter_fields|start_date_field,true,false,,false,,false,0,,201|400|404|409|default,Assign retention policy,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/retention_policy_assignments/{retention_policy_assignment_id}/file_versions_under_retention,GET,get_retention_policy_assignments_id_file_versions_under_retention,r,false,false,Returns a list of file versions under retention for a retention policy assignment.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/retention_policy_assignments/{retention_policy_assignment_id}/file_versions_under_retention,false,limit|next_marker|prev_marker|entries,false,0,,200|400|default,Get file versions under retention,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/shared_items,GET,get_shared_items,r,false,false,"Returns the file represented by a shared link. A shared file can be represented by a shared link, which can originate within the current enterprise or within another. This endpoint allows an application to retrieve information about a shared file when only given a shared link. The `shared_link_permission_options` array field can be returned by requesting it in the `fields` query parameter.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/shared_items,true,description|size|path_collection|created_at|modified_at|trashed_at|purged_at|content_created_at|content_modified_at|created_by|modified_by|owned_by|shared_link|parent|item_status|version_number|comment_count|permissions|tags|lock|extension|is_package|expiring_embed_link|watermark_info|is_accessible_via_shared_link|allowed_invitee_roles|is_externally_owned|has_collaborations|metadata|expires_at,false,0,,200|304|default,Find file for shared link,x-box-tag
holdout2,box,/shared_items#web_links,GET,get_shared_items#web_links,r,false,false,"Returns the web link represented by a shared link. A shared web link can be represented by a shared link, which can originate within the current enterprise or within another. This endpoint allows an application to retrieve information about a shared web link when only given a shared link.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/shared_items#web_links,true,url|sequence_id|name|parent|description|path_collection|created_at|modified_at|trashed_at|purged_at|created_by|modified_by|owned_by|shared_link|item_status|collections|allowed_shared_link_access_levels,false,0,,200|304|default,Find web link for shared link,x-box-tag
holdout2,box,/shield_information_barrier_reports/{shield_information_barrier_report_id},GET,get_shield_information_barrier_reports_id,r,false,false,Retrieves a shield information barrier report by its ID.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/shield_information_barrier_reports/{shield_information_barrier_report_id},true,id|type|shield_information_barrier|status|details|created_at|created_by|updated_at,false,0,,200|404|default,Get shield information barrier report by ID,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/shield_information_barrier_segment_members/{shield_information_barrier_segment_member_id},DELETE,delete_shield_information_barrier_segment_members_id,x,false,false,Deletes a shield information barrier segment member based on provided ID.,false,true,false,true,false,false,false,true,true,true,true,false,true,,false,false,,true,true,/shield_information_barrier_segment_members/{shield_information_barrier_segment_member_id},true,user|shield_information_barrier|shield_information_barrier_segment|created_at|created_by|updated_at|updated_by,false,0,,204|404|default,Delete shield information barrier segment member by ID,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/shield_information_barrier_segment_restrictions,POST,post_shield_information_barrier_segment_restrictions,x,false,false,Creates a shield information barrier segment restriction object.,false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,type|shield_information_barrier|shield_information_barrier_segment|restricted_segment,true,true,/shield_information_barrier_segment_restrictions,false,limit|next_marker|entries,false,0,,201|404|default,Create shield information barrier segment restriction,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/shield_information_barrier_segments,GET,get_shield_information_barrier_segments,r,false,false,Retrieves a list of shield information barrier segment objects for the specified Information Barrier ID.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/shield_information_barrier_segments,false,limit|next_marker|entries,false,0,,200|404|default,List shield information barrier segments,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/shield_information_barrier_segments/{shield_information_barrier_segment_id},GET,get_shield_information_barrier_segments_id,r,false,false,Retrieves shield information barrier segment based on provided ID..,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/shield_information_barrier_segments/{shield_information_barrier_segment_id},true,id|type|shield_information_barrier|name|description|created_at|created_by|updated_at|updated_by,false,0,,200|404|default,Get shield information barrier segment with specified ID,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/shield_information_barriers,POST,post_shield_information_barriers,x,false,false,Creates a shield information barrier to separate individuals/groups within the same firm and prevents confidential information passing between them.,false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,enterprise,true,true,/shield_information_barriers,false,limit|next_marker|entries,false,0,,201|400|404|default,Create shield information barrier,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/sign_requests,GET,get_sign_requests,r,false,false,"Gets signature requests created by a user. If the `sign_files` and/or `parent_folder` are deleted, the signature request will not return in the list.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/sign_requests,false,limit|next_marker|entries,false,0,,200|default,List Box Sign requests,x-box-tag
holdout2,box,/sign_requests/{sign_request_id}/cancel,POST,post_sign_requests_id_cancel,x,false,false,Cancels a sign request.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,reason,true,false,,false,,false,0,,200|404|default,Cancel Box Sign request,x-box-tag
holdout2,box,/sign_templates/{template_id},GET,get_sign_templates_id,r,false,false,Fetches details of a specific Box Sign template.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/sign_templates/{template_id},true,type|id|name|email_subject|email_message|days_valid|parent_folder|source_files|are_fields_locked|are_options_locked|are_recipients_locked|are_email_settings_locked|are_files_locked|signers|additional_info|ready_sign_link|custom_branding|request_flow,false,0,,200|401|404|default,Get Box Sign template by ID,x-box-tag
